Time,Altitude,VerticalVelocity
202.03,1413.642,-37.732
202.08,1411.755,-37.738
202.13,1409.868,-37.744
202.18,1407.981,-37.75
202.23,1406.093,-37.755
202.28,1404.206,-37.76
202.33,1402.317,-37.765
202.38,1400.429,-37.769
202.43,1398.54,-37.774
202.48,1396.652,-37.778
202.53,1394.763,-37.781
202.58,1392.874,-37.784
202.63,1390.984,-37.786
202.68,1389.095,-37.788
202.73,1387.206,-37.789
202.78,1385.316,-37.789
202.83,1383.427,-37.788
202.88,1381.537,-37.787
202.93,1379.648,-37.786
202.98,1377.759,-37.784
203.03,1375.87,-37.782
203.08,1373.981,-37.778
203.13,1372.092,-37.774
203.18,1370.203,-37.768
203.23,1368.315,-37.762
203.28,1366.427,-37.755
203.33,1364.539,-37.748
203.38,1362.652,-37.74
203.43,1360.765,-37.731
203.48,1358.879,-37.722
203.53,1356.993,-37.712
203.58,1355.108,-37.702
203.63,1353.223,-37.692
203.68,1351.339,-37.682
203.73,1349.455,-37.672
203.78,1347.572,-37.661
203.83,1345.689,-37.65
203.88,1343.806,-37.64
203.93,1341.925,-37.63
203.98,1340.044,-37.62
204.03,1338.163,-37.611
204.08,1336.282,-37.602
204.13,1334.403,-37.594
204.18,1332.523,-37.586
204.23,1330.644,-37.579
204.28,1328.765,-37.572
204.33,1326.887,-37.565
204.38,1325.009,-37.559
204.43,1323.131,-37.554
204.48,1321.253,-37.55
204.53,1319.376,-37.546
204.58,1317.499,-37.542
204.63,1315.622,-37.539
204.68,1313.745,-37.537
204.73,1311.868,-37.536
204.78,1309.991,-37.535
204.83,1308.114,-37.534
204.88,1306.238,-37.533
204.93,1304.361,-37.533
204.98,1302.484,-37.534
205.03,1300.608,-37.534
205.08,1298.731,-37.536
205.13,1296.854,-37.538
205.18,1294.977,-37.54
205.23,1293.1,-37.542
205.28,1291.223,-37.545
205.33,1289.346,-37.546
205.38,1287.468,-37.548
205.43,1285.591,-37.55
205.48,1283.713,-37.552
205.53,1281.836,-37.553
205.58,1279.958,-37.553
205.63,1278.08,-37.554
205.68,1276.203,-37.554
205.73,1274.325,-37.554
205.78,1272.447,-37.553
205.83,1270.57,-37.552
205.88,1268.692,-37.551
205.93,1266.815,-37.548
205.98,1264.937,-37.545
206.03,1263.06,-37.542
206.08,1261.183,-37.537
206.13,1259.306,-37.532
206.18,1257.43,-37.526
206.23,1255.554,-37.52
206.28,1253.678,-37.514
206.33,1251.802,-37.507
206.38,1249.927,-37.5
206.43,1248.052,-37.492
206.48,1246.178,-37.484
206.53,1244.304,-37.475
206.58,1242.431,-37.466
206.63,1240.557,-37.457
206.68,1238.685,-37.448
206.73,1236.813,-37.439
206.78,1234.941,-37.43
206.83,1233.07,-37.421
206.88,1231.199,-37.413
206.93,1229.328,-37.405
206.98,1227.458,-37.398
207.03,1225.589,-37.391
207.08,1223.719,-37.384
207.13,1221.85,-37.378
207.18,1219.981,-37.372
207.23,1218.113,-37.367
207.28,1216.245,-37.362
207.33,1214.377,-37.358
207.38,1212.509,-37.354
207.43,1210.641,-37.351
207.48,1208.774,-37.349
207.53,1206.907,-37.348
207.58,1205.039,-37.347
207.63,1203.172,-37.348
207.68,1201.304,-37.349
207.73,1199.437,-37.351
207.78,1197.569,-37.353
207.83,1195.702,-37.355
207.88,1193.834,-37.358
207.93,1191.966,-37.361
207.98,1190.098,-37.365
208.03,1188.229,-37.369
208.08,1186.361,-37.374
208.13,1184.492,-37.379
208.18,1182.623,-37.384
208.23,1180.753,-37.389
208.28,1178.884,-37.394
208.33,1177.014,-37.399
208.38,1175.144,-37.403
208.43,1173.274,-37.408
208.48,1171.403,-37.412
208.53,1169.533,-37.416
208.58,1167.662,-37.419
208.63,1165.791,-37.421
208.68,1163.92,-37.423
208.73,1162.048,-37.425
208.78,1160.177,-37.426
208.83,1158.306,-37.426
208.88,1156.435,-37.425
208.93,1154.563,-37.424
208.98,1152.692,-37.422
209.03,1150.821,-37.419
209.08,1148.95,-37.416
209.13,1147.08,-37.413
209.18,1145.209,-37.408
209.23,1143.339,-37.403
209.28,1141.469,-37.397
209.33,1139.599,-37.391
209.38,1137.73,-37.383
209.43,1135.861,-37.375
209.48,1133.992,-37.367
209.53,1132.124,-37.359
209.58,1130.256,-37.351
209.63,1128.389,-37.343
209.68,1126.522,-37.335
209.73,1124.655,-37.328
209.78,1122.789,-37.319
209.83,1120.923,-37.311
209.88,1119.058,-37.303
209.93,1117.193,-37.295
209.98,1115.328,-37.288
210.03,1113.464,-37.282
210.08,1111.6,-37.275
210.13,1109.737,-37.27
210.18,1107.873,-37.265
210.23,1106.01,-37.261
210.28,1104.147,-37.257
210.33,1102.284,-37.254
210.38,1100.422,-37.251
210.43,1098.559,-37.249
210.48,1096.697,-37.247
210.53,1094.835,-37.246
210.58,1092.972,-37.245
210.63,1091.11,-37.244
210.68,1089.248,-37.244
210.73,1087.386,-37.245
210.78,1085.523,-37.246
210.83,1083.661,-37.247
210.88,1081.799,-37.249
210.93,1079.936,-37.252
210.98,1078.074,-37.254
211.03,1076.211,-37.257
211.08,1074.348,-37.261
211.13,1072.485,-37.264
211.18,1070.621,-37.268
211.23,1068.758,-37.27
211.28,1066.894,-37.272
211.33,1065.031,-37.274
211.38,1063.167,-37.276
211.43,1061.303,-37.277
211.48,1059.439,-37.277
211.53,1057.575,-37.278
211.58,1055.712,-37.277
211.63,1053.848,-37.275
211.68,1051.984,-37.273
211.73,1050.12,-37.27
211.78,1048.257,-37.266
211.83,1046.394,-37.262
211.88,1044.531,-37.256
211.93,1042.668,-37.251
211.98,1040.806,-37.245
212.03,1038.944,-37.238
212.08,1037.082,-37.231
212.13,1035.221,-37.223
212.18,1033.36,-37.215
212.23,1031.499,-37.206
212.28,1029.639,-37.197
212.33,1027.779,-37.187
212.38,1025.92,-37.177
212.43,1024.062,-37.167
212.48,1022.204,-37.156
212.53,1020.346,-37.145
212.58,1018.489,-37.134
212.63,1016.633,-37.123
212.68,1014.777,-37.113
212.73,1012.921,-37.102
212.78,1011.067,-37.092
212.83,1009.212,-37.083
212.88,1007.358,-37.074
212.93,1005.505,-37.065
212.98,1003.652,-37.056
213.03,1001.799,-37.048
213.08,999.947,-37.04
213.13,998.095,-37.033
213.18,996.244,-37.027
213.23,994.392,-37.021
213.28,992.542,-37.016
213.33,990.691,-37.012
213.38,988.84,-37.008
213.43,986.99,-37.004
213.48,985.14,-37.002
213.53,983.29,-37
213.58,981.44,-36.999
213.63,979.59,-36.997
213.68,977.74,-36.996
213.73,975.89,-36.996
213.78,974.041,-36.996
213.83,972.191,-36.997
213.88,970.341,-36.997
213.93,968.491,-36.998
213.98,966.641,-36.999
214.03,964.791,-36.999
214.08,962.941,-37
214.13,961.091,-37.001
214.18,959.241,-37.001
214.23,957.391,-37.001
214.28,955.541,-37
214.33,953.691,-36.999
214.38,951.841,-36.998
214.43,949.991,-36.998
214.48,948.141,-36.997
214.53,946.292,-36.995
214.58,944.442,-36.993
214.63,942.592,-36.989
214.68,940.743,-36.985
214.73,938.894,-36.981
214.78,937.045,-36.977
214.83,935.196,-36.972
214.88,933.348,-36.966
214.93,931.499,-36.961
214.98,929.652,-36.954
215.03,927.804,-36.948
215.08,925.957,-36.941
215.13,924.11,-36.934
215.18,922.264,-36.926
215.23,920.417,-36.918
215.28,918.572,-36.911
215.33,916.726,-36.903
215.38,914.881,-36.895
215.43,913.037,-36.887
215.48,911.193,-36.88
215.53,909.349,-36.873
215.58,907.505,-36.866
215.63,905.662,-36.859
215.68,903.82,-36.852
215.73,901.977,-36.846
215.78,900.135,-36.84
215.83,898.293,-36.833
215.88,896.452,-36.827
215.93,894.61,-36.821
215.98,892.769,-36.816
216.03,890.929,-36.812
216.08,889.088,-36.809
216.13,887.248,-36.805
216.18,885.408,-36.803
216.23,883.568,-36.8
216.28,881.728,-36.797
216.33,879.888,-36.795
216.38,878.048,-36.792
216.43,876.209,-36.789
216.48,874.369,-36.788
216.53,872.53,-36.786
216.58,870.691,-36.785
216.63,868.852,-36.783
216.68,867.012,-36.781
216.73,865.173,-36.78
216.78,863.334,-36.777
216.83,861.496,-36.775
216.88,859.657,-36.771
216.93,857.819,-36.767
216.98,855.98,-36.763
217.03,854.142,-36.759
217.08,852.304,-36.754
217.13,850.467,-36.75
217.18,848.629,-36.745
217.23,846.792,-36.739
217.28,844.955,-36.733
217.33,843.119,-36.727
217.38,841.283,-36.72
217.43,839.447,-36.713
217.48,837.611,-36.706
217.53,835.776,-36.698
217.58,833.942,-36.691
217.63,832.107,-36.684
217.68,830.273,-36.677
217.73,828.44,-36.669
217.78,826.606,-36.661
217.83,824.773,-36.654
217.88,822.941,-36.645
217.93,821.109,-36.637
217.98,819.277,-36.628
218.03,817.446,-36.62
218.08,815.615,-36.613
218.13,813.785,-36.606
218.18,811.955,-36.599
218.23,810.125,-36.592
218.28,808.295,-36.586
218.33,806.466,-36.58
218.38,804.637,-36.575
218.43,802.809,-36.57
218.48,800.98,-36.566
218.53,799.152,-36.562
218.58,797.324,-36.558
218.63,795.496,-36.555
218.68,793.669,-36.553
218.73,791.841,-36.551
218.78,790.014,-36.55
218.83,788.186,-36.549
218.88,786.359,-36.549
218.93,784.531,-36.549
218.98,782.704,-36.549
219.03,780.876,-36.549
219.08,779.049,-36.55
219.13,777.221,-36.551
219.18,775.394,-36.551
219.23,773.566,-36.553
219.28,771.738,-36.554
219.33,769.911,-36.555
219.38,768.083,-36.556
219.43,766.255,-36.557
219.48,764.427,-36.558
219.53,762.599,-36.56
219.58,760.771,-36.561
219.63,758.943,-36.562
219.68,757.115,-36.563
219.73,755.287,-36.565
219.78,753.459,-36.565
219.83,751.63,-36.566
219.88,749.802,-36.567
219.93,747.974,-36.567
219.98,746.145,-36.567
220.03,744.317,-36.566
220.08,742.489,-36.565
220.13,740.66,-36.564
220.18,738.832,-36.561
220.23,737.004,-36.558
220.28,735.177,-36.555
220.33,733.349,-36.551
220.38,731.521,-36.547
220.43,729.694,-36.543
220.48,727.867,-36.539
220.53,726.04,-36.534
220.58,724.214,-36.529
220.63,722.387,-36.523
220.68,720.561,-36.517
220.73,718.736,-36.51
220.78,716.91,-36.503
220.83,715.085,-36.497
220.88,713.261,-36.49
220.93,711.437,-36.483
220.98,709.613,-36.476
221.03,707.789,-36.469
221.08,705.966,-36.461
221.13,704.143,-36.454
221.18,702.32,-36.446
221.23,700.498,-36.438
221.28,698.676,-36.431
221.33,696.855,-36.423
221.38,695.034,-36.415
221.43,693.214,-36.408
221.48,691.393,-36.401
221.53,689.574,-36.393
221.58,687.754,-36.387
221.63,685.935,-36.38
221.68,684.116,-36.373
221.73,682.298,-36.367
221.78,680.479,-36.362
221.83,678.661,-36.358
221.88,676.843,-36.354
221.93,675.026,-36.351
221.98,673.208,-36.349
222.03,671.391,-36.347
222.08,669.574,-36.346
222.13,667.756,-36.346
222.18,665.939,-36.346
222.23,664.122,-36.346
222.28,662.304,-36.347
222.33,660.487,-36.35
222.38,658.669,-36.352
222.43,656.852,-36.355
222.48,655.034,-36.358
222.53,653.216,-36.362
222.58,651.398,-36.366
222.63,649.579,-36.371
222.68,647.761,-36.376
222.73,645.942,-36.381
222.78,644.123,-36.385
222.83,642.303,-36.39
222.88,640.484,-36.395
222.93,638.664,-36.4
222.98,636.844,-36.404
223.03,635.023,-36.409
223.08,633.203,-36.413
223.13,631.382,-36.418
223.18,629.561,-36.422
223.23,627.74,-36.425
223.28,625.919,-36.428
223.33,624.097,-36.43
223.38,622.276,-36.432
223.43,620.454,-36.433
223.48,618.632,-36.433
223.53,616.811,-36.433
223.58,614.989,-36.431
223.63,613.168,-36.428
223.68,611.346,-36.425
223.73,609.525,-36.421
223.78,607.704,-36.417
223.83,605.883,-36.413
223.88,604.063,-36.407
223.93,602.243,-36.4
223.98,600.423,-36.394
224.03,598.603,-36.386
224.08,596.784,-36.378
224.13,594.965,-36.37
224.18,593.147,-36.362
224.23,591.329,-36.353
224.28,589.512,-36.344
224.33,587.695,-36.335
224.38,585.878,-36.326
224.43,584.062,-36.316
224.48,582.247,-36.307
224.53,580.432,-36.298
224.58,578.617,-36.289
224.63,576.803,-36.28
224.68,574.989,-36.271
224.73,573.176,-36.262
224.78,571.363,-36.254
224.83,569.55,-36.247
224.88,567.738,-36.24
224.93,565.926,-36.235
224.98,564.115,-36.23
225.03,562.303,-36.225
225.08,560.492,-36.221
225.13,558.681,-36.218
225.18,556.87,-36.216
225.23,555.059,-36.214
225.28,553.249,-36.213
225.33,551.438,-36.213
225.38,549.627,-36.214
225.43,547.817,-36.215
225.48,546.006,-36.217
225.53,544.195,-36.219
225.58,542.384,-36.223
225.63,540.573,-36.226
225.68,538.761,-36.23
225.73,536.95,-36.234
225.78,535.138,-36.238
225.83,533.326,-36.243
225.88,531.514,-36.248
225.93,529.701,-36.253
225.98,527.888,-36.258
226.03,526.075,-36.264
226.08,524.262,-36.269
226.13,522.448,-36.275
226.18,520.634,-36.28
226.23,518.82,-36.285
226.28,517.006,-36.29
226.33,515.191,-36.294
226.38,513.377,-36.297
226.43,511.562,-36.299
226.48,509.747,-36.301
226.53,507.932,-36.302
226.58,506.117,-36.301
226.63,504.302,-36.3
226.68,502.487,-36.298
226.73,500.672,-36.295
226.78,498.857,-36.292
226.83,497.043,-36.288
226.88,495.228,-36.282
226.93,493.414,-36.277
226.98,491.601,-36.27
227.03,489.787,-36.262
227.08,487.974,-36.255
227.13,486.162,-36.247
227.18,484.35,-36.239
227.23,482.538,-36.229
227.28,480.727,-36.219
227.33,478.916,-36.209
227.38,477.106,-36.198
227.43,475.296,-36.186
227.48,473.487,-36.175
227.53,471.679,-36.163
227.58,469.871,-36.152
227.63,468.064,-36.14
227.68,466.257,-36.129
227.73,464.451,-36.118
227.78,462.645,-36.106
227.83,460.84,-36.095
227.88,459.036,-36.085
227.93,457.232,-36.075
227.98,455.428,-36.067
228.03,453.625,-36.059
228.08,451.822,-36.051
228.13,450.02,-36.044
228.18,448.218,-36.038
228.23,446.416,-36.033
228.28,444.614,-36.029
228.33,442.813,-36.025
228.38,441.012,-36.023
228.43,439.211,-36.021
228.48,437.41,-36.02
228.53,435.609,-36.02
228.58,433.808,-36.021
228.63,432.007,-36.023
228.68,430.205,-36.024
228.73,428.404,-36.027
228.78,426.603,-36.029
228.83,424.801,-36.031
228.88,423,-36.034
228.93,421.198,-36.037
228.98,419.396,-36.04
229.03,417.594,-36.043
229.08,415.792,-36.047
229.13,413.989,-36.049
229.18,412.187,-36.051
229.23,410.384,-36.053
229.28,408.581,-36.054
229.33,406.779,-36.054
229.38,404.976,-36.053
229.43,403.173,-36.052
229.48,401.371,-36.049
229.53,399.569,-36.046
229.58,397.766,-36.042
229.63,395.964,-36.037
229.68,394.163,-36.031
229.73,392.361,-36.024
229.78,390.56,-36.016
229.83,388.76,-36.007
229.88,386.96,-35.998
229.93,385.16,-35.988
229.98,383.361,-35.976
230.03,381.562,-35.964
230.08,379.764,-35.95
230.13,377.967,-35.937
230.18,376.171,-35.923
230.23,374.375,-35.909
230.28,372.58,-35.894
230.33,370.786,-35.879
230.38,368.992,-35.864
230.43,367.199,-35.849
230.48,365.407,-35.834
230.53,363.616,-35.82
230.58,361.825,-35.806
230.63,360.035,-35.792
230.68,358.246,-35.78
230.73,356.457,-35.768
230.78,354.669,-35.757
230.83,352.882,-35.746
230.88,351.095,-35.736
230.93,349.308,-35.727
230.98,347.522,-35.718
231.03,345.736,-35.711
231.08,343.951,-35.704
231.13,342.166,-35.698
231.18,340.381,-35.694
231.23,338.596,-35.691
231.28,336.812,-35.688
231.33,335.027,-35.687
231.38,333.243,-35.687
231.43,331.459,-35.688
231.48,329.674,-35.69
231.53,327.89,-35.693
231.58,326.105,-35.698
231.63,324.32,-35.703
231.68,322.535,-35.708
231.73,320.749,-35.714
231.78,318.963,-35.72
231.83,317.177,-35.727
231.88,315.39,-35.733
231.93,313.604,-35.74
231.98,311.816,-35.747
232.03,310.029,-35.752
232.08,308.241,-35.757
232.13,306.453,-35.762
232.18,304.665,-35.768
232.23,302.877,-35.773
232.28,301.088,-35.778
232.33,299.299,-35.782
232.38,297.51,-35.786
232.43,295.72,-35.789
232.48,293.931,-35.791
232.53,292.141,-35.792
232.58,290.351,-35.793
232.63,288.562,-35.792
232.68,286.772,-35.79
232.73,284.983,-35.788
232.78,283.194,-35.785
232.83,281.404,-35.781
232.88,279.615,-35.776
232.93,277.827,-35.771
232.98,276.038,-35.765
233.03,274.25,-35.758
233.08,272.463,-35.751
233.13,270.675,-35.743
233.18,268.888,-35.734
233.23,267.102,-35.725
233.28,265.316,-35.715
233.33,263.53,-35.705
233.38,261.745,-35.695
233.43,259.961,-35.684
233.48,258.177,-35.674
233.53,256.393,-35.662
233.58,254.611,-35.652
233.63,252.828,-35.642
233.68,251.046,-35.633
233.73,249.265,-35.624
233.78,247.484,-35.615
233.83,245.703,-35.607
233.88,243.923,-35.6
233.93,242.143,-35.592
233.98,240.364,-35.585
234.03,238.585,-35.579
234.08,236.806,-35.574
234.13,235.028,-35.569
234.18,233.249,-35.564
234.23,231.471,-35.561
234.28,229.693,-35.558
234.33,227.915,-35.555
234.38,226.138,-35.553
234.43,224.36,-35.552
234.48,222.582,-35.551
234.53,220.805,-35.551
234.58,219.027,-35.552
234.63,217.25,-35.553
234.68,215.472,-35.554
234.73,213.694,-35.556
234.78,211.916,-35.559
234.83,210.138,-35.561
234.88,208.36,-35.564
234.93,206.582,-35.568
234.98,204.803,-35.571
235.03,203.025,-35.575
235.08,201.246,-35.579
235.13,199.467,-35.583
235.18,197.688,-35.586
235.23,195.908,-35.589
235.28,194.129,-35.592
235.33,192.349,-35.594
235.38,190.569,-35.595
235.43,188.79,-35.596
235.48,187.01,-35.596
235.53,185.23,-35.596
235.58,183.45,-35.594
235.63,181.671,-35.593
235.68,179.891,-35.592
235.73,178.111,-35.589
235.78,176.332,-35.586
235.83,174.553,-35.583
235.88,172.774,-35.579
235.93,170.995,-35.574
235.98,169.216,-35.568
236.03,167.438,-35.562
236.08,165.66,-35.556
236.13,163.883,-35.548
236.18,162.105,-35.54
236.23,160.329,-35.531
236.28,158.552,-35.522
236.33,156.776,-35.512
236.38,155.001,-35.503
236.43,153.226,-35.493
236.48,151.452,-35.484
236.53,149.678,-35.474
236.58,147.904,-35.465
236.63,146.131,-35.455
236.68,144.359,-35.446
236.73,142.587,-35.437
236.78,140.815,-35.427
236.83,139.044,-35.418
236.88,137.273,-35.41
236.93,135.503,-35.401
236.98,133.733,-35.394
237.03,131.963,-35.387
237.08,130.194,-35.381
237.13,128.425,-35.376
237.18,126.657,-35.371
237.23,124.888,-35.368
237.28,123.12,-35.365
237.33,121.352,-35.363
237.38,119.584,-35.362
237.43,117.815,-35.362
237.48,116.047,-35.362
237.53,114.279,-35.363
237.58,112.511,-35.365
237.63,110.743,-35.369
237.68,108.974,-35.373
237.73,107.205,-35.377
237.78,105.436,-35.382
237.83,103.667,-35.388
237.88,101.898,-35.394
237.93,100.128,-35.4
237.98,98.358,-35.408
238.03,96.587,-35.416
238.08,94.816,-35.425
238.13,93.045,-35.434
238.18,91.273,-35.443
238.23,89.5,-35.451
238.28,87.727,-35.459
238.33,85.954,-35.467
238.38,84.181,-35.475
238.43,82.407,-35.482
238.48,80.633,-35.49
238.53,78.858,-35.496
238.58,77.083,-35.503
238.63,75.308,-35.509
238.68,73.532,-35.513
238.73,71.756,-35.517
238.78,69.98,-35.519
238.83,68.204,-35.521
238.88,66.428,-35.522
238.93,64.652,-35.522
238.98,62.876,-35.522
239.03,61.1,-35.52
239.08,59.324,-35.517
239.13,57.548,-35.513
239.18,55.773,-35.509
239.23,53.997,-35.504
239.28,52.222,-35.498
239.33,50.448,-35.491
239.38,48.673,-35.484
239.43,46.899,-35.476
239.48,45.126,-35.466
239.53,43.353,-35.456
239.58,41.58,-35.446
239.63,39.808,-35.435
239.68,38.037,-35.424
239.73,36.266,-35.413
239.78,34.495,-35.402
239.83,32.726,-35.391
239.88,30.956,-35.379
239.93,29.188,-35.368
239.98,27.42,-35.357
240.03,25.652,-35.346
240.08,23.885,-35.336
240.13,22.118,-35.325
240.18,20.352,-35.315
240.23,18.587,-35.306
240.28,16.822,-35.298
240.33,15.057,-35.29
240.38,13.293,-35.283
240.43,11.529,-35.277
240.48,9.765,-35.272
240.53,8.002,-35.267
240.58,6.238,-35.263
240.63,4.475,-35.259
240.68,2.712,-35.257
240.73,0.95,-35.255
240.78,-0.813,-35.253
